molecule_id,Filename,lifetime,SMILES
38,ps38.sdf,9.24E-05,CCCCn1c2ccccc2c2cc(C#Cc3c(C)c4n(c3C)[B-](F)(F)[N+]3=C(C)C(I)=C(C)C3=C4c3ccccc3)ccc21
39,ps39.sdf,0.002375861,CC1=C([Se]c2ccccc2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c([Se]c3ccccc3)c(C)n1[B-]2(F)F
40,ps40.sdf,0.000595628,CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F
41,ps41.sdf,0.243060619,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F
42,ps42.sdf,0.162446311,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F
43,ps43.sdf,9.04159132,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3c4ccccc4cc4ccccc34)c(C)n1[B-]2(F)F
44,ps44.sdf,0.853970965,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccc4cc5ccccc5cc4c3)c(C)n1[B-]2(F)F
45,ps45.sdf,17.69911504,CC1=CC(C)=[N+]2C1=C(c1ccc3c4cccc5cccc(c6cccc1c63)c54)c1c(C)cc(C)n1[B-]2(F)F
46,ps46.sdf,0.50530571,F[B-]1(F)n2cccc2C(c2ccc3c4cccc5cccc(c6cccc2c63)c54)=C2C=CC=[N+]21
47,ps47.sdf,1.018329939,CCCCN1c2ccccc2Oc2cc(C3=C4C(C)=CC(C)=[N+]4[B-](F)(F)n4c(C)cc(C)c43)ccc21
48,ps48.sdf,0.001747702,CCCCN1c2ccccc2Oc2cc(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)ccc21
49,ps49.sdf,0.153562654,F[B-]1(F)n2cccc2C(c2ccc(N3c4ccccc4Oc4ccccc43)cc2)=C2C=CC=[N+]21
50,ps50.sdf,3.07408546,CC1=CC(C)=[N+]2C1=C(c1ccc(N3c4ccccc4Oc4ccccc43)cc1)c1c(C)cc(C)n1[B-]2(F)F
51,ps51.sdf,2.196836555,CCCCN1c2ccccc2Oc2cc(-c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3ccccc3)ccc21
52,ps52.sdf,0.858369099,CCCCN1c2ccccc2Oc2cc(-c3c(C)c4n(c3C)[B-](F)(F)[N+]3=C(C)C=C(C)C3=C4c3ccccc3)ccc21
53,ps53.sdf,1.339046599,CCC1=C(C)C2=C(C3=C4C(C)=C(CC)C(C)=[N+]4[B-](F)(F)n4c(C)c(CC)c(C)c43)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C
54,ps54.sdf,0.175969592,CC1=CC(C)=[N+]2C1=C(C1=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c31)c1c(C)cc(C)n1[B-]2(F)F
55,ps55.sdf,0.045372051,CC1=CC(C)=[N+]2C1=C(c1c(C)c3n(c1C)[B-](F)(F)[N+]1=C(C)C=C(C)C1=C3C)c1c(C)cc(C)n1[B-]2(F)F
56,ps56.sdf,4.344048653,CC1=CC(C)=[N+]2C1=C(c1c(C)c3n(c1C)[B-](F)(F)[N+]1=C(C)C(C#Cc4ccccc4)=C(C)C1=C3C)c1c(C)cc(C)n1[B-]2(F)F
57,ps57.sdf,0.002117747,CCCCn1c2ccccc2c2cc(C#CC3=C(C)C4=C(C)c5c(C)c(C6=C7C(C)=CC(C)=[N+]7[B-](F)(F)n7c(C)cc(C)c76)c(C)n5[B-](F)(F)[N+]4=C3C)ccc21
59,ps59.sdf,2.60E-08,CC1=CC(C)=[N+]2C1=C(c1ccc(OCCn3cc(COc4ccc(C5=C6C(C)=C(I)C(C)=[N+]6[B-](F)(F)n6c(C)c(I)c(C)c65)cc4)nn3)cc1)c1c(C)cc(C)n1[B-]2(F)F
61,ps61.sdf,5.80E-05,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c(C)c4n(c3C)[B-](F)(F)[N+]3=C(C)C(I)=C(C)C3=C4c3ccccc3)cc1)c1c(C)cc(C)n1[B-]2(F)F
62,ps62.sdf,4.34E-05,CC1=CC(C)=[N+]2C1=C(c1ccc(C#Cc3c(C)c4n(c3C)[B-](F)(F)[N+]3=C(C)C(I)=C(C)C3=C4c3ccccc3)cc1)c1c(C)cc(C)n1[B-]2(F)F
65,ps65.sdf,0.000819672,CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C#CC#Cc3ccc4c5c6c(ccc35)C=CCC6=CC4)c(C)n1[B-]2(F)F
68,ps68.sdf,1.30480167,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N
69,ps69.sdf,0.04803074,N#Cc1c(C#N)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21
70,ps70.sdf,0.015867978,N#Cc1c(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21
74,ps74.sdf,0.002229356,NCC(=O)CCC(=O)O
75,ps75.sdf,0.011945861,COC(=O)CCC(=O)CN
76,ps76.sdf,19.13802342,NCC(=O)CCC(=O)OCc1ccccc1
77,ps77.sdf,0.004115006,CCCCCCOC(=O)CCC(=O)CN
78,ps78.sdf,613.2335807,C1=Cc2nc1ccc1ccc([nH]1)c1nc(ccc3ccc2[nH]3)C=C1
79,ps79.sdf,3.992844822,C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3
80,ps80.sdf,0.619924369,C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)CC4)[nH]3
81,ps81.sdf,3.543586109,C1=Cc2cc3ccc(cc4nc(cc5[nH]c(cc1n2)CC5)CC4)[nH]3
82,ps82.sdf,0.023199703,C1=Cc2cc3ccc(nc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3
83,ps83.sdf,3.051757813,C1=Cc2nc1cc1ccc(nc3nc(cc4ccc(n2)[nH]4)C=C3)[nH]1
84,ps84.sdf,0.01897562,C1=Cc2cc3ccc(nc4nc(nc5ccc(cc1n2)[nH]5)C=C4)[nH]3
85,ps85.sdf,7.877303127,C1=Cc2nc1nc1ccc(nc3nc(nc4ccc(n2)[nH]4)C=C3)[nH]1
86,ps86.sdf,4.45732115,C1=Cc2cc3ccc([nH]3)c3nc(cc4ccc(ccc1n2)[nH]4)C=C3
87,ps87.sdf,9.090909091,C1=Cc2cc3ccc(cc4nc(c5ccc(ccc1n2)[nH]5)C=C4)[nH]3
88,ps88.sdf,0.688325991,C1=Cc2cc3ccc(cc4nc(c5c6[nH]c(cc1n2)CC6C=C5)C=C4)[nH]3
89,ps89.sdf,71.42857143,c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21
90,ps90.sdf,1.634489026,C=Cc1cc2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6)cc5C(=O)C4)CC3
93,ps93.sdf,9.115770283,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1
94,ps94.sdf,19.16590003,C1=C(c2ccccc2)c2ccc3[nH]c(cc3-c3ccccc3)c3nc(ccc4[nH]c(cc4-c4ccccc4)c1n2)C(c1ccccc1)=C3
95,ps95.sdf,0.145815106,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCOC)C(CCOC)=C1
96,ps96.sdf,23.82654277,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(OC(C)=O)cc3[nH]c2cc3CCOC)C(CCOC)=C1
97,ps97.sdf,0.572409845,CCCCCCc1cc2[nH]c(cc2CCOC)c2nc(ccc3[nH]c(cc3CCOC)c3nc1C(CCOC)=C3)C(CCOC)=C2
102,ps102.sdf,1.286835671,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(C)=O)cc3[nH]c2cc3CCC)C(CCC)=C1
103,ps103.sdf,0.037188546,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCO)C(CCOC)=C1
104,ps104.sdf,0.357909807,CCCC1=Cc2nc1ccc1[nH]c(cc1CCO)c1nc(ccc3[nH]c2cc3CCC)C(CCO)=C1
105,ps105.sdf,0.001663617,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1
106,ps106.sdf,2.173913043,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1
107,ps107.sdf,0.787401575,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC
110,ps110.sdf,0.060569352,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC
111,ps111.sdf,0.016056519,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78
114,ps114.sdf,0.016143092,Clc1cccc(Cl)c1-c1c2nc(c(-c3c(Cl)cccc3Cl)c3ccc([nH]3)c(-c3c(Cl)cccc3Cl)c3nc(c(-c4c(Cl)cccc4Cl)c4ccc1[nH]4)C=C3)C=C2
115,ps115.sdf,0.213720881,Clc1ccccc1-c1c2nc(c(-c3ccccc3Cl)c3ccc([nH]3)c(-c3ccccc3Cl)c3nc(c(-c4ccccc4Cl)c4ccc1[nH]4)C=C3)C=C2
117,ps117.sdf,0.000862044,Clc1cccc(Cl)c1-c1c2nc(c(-c3c(Cl)cccc3Cl)c3ccc([nH]3)c(-c3c(Cl)cccc3Cl)c3nc(c(-c4c(Cl)cccc4Cl)c4ccc1[nH]4)CC3)CC2
118,ps118.sdf,32.24766204,Clc1ccccc1-c1c2nc(c(-c3ccccc3Cl)c3ccc([nH]3)c(-c3ccccc3Cl)c3nc(c(-c4ccccc4Cl)c4ccc1[nH]4)CC3)CC2
119,ps119.sdf,6.228948102,O=S(=O)(O)c1ccc(Cl)c(-c2c3nc(c(-c4c(Cl)ccc(S(=O)(=O)O)c4Cl)c4ccc([nH]4)c(-c4c(Cl)ccc(S(=O)(=O)O)c4Cl)c4nc(c(-c5c(Cl)ccc(S(=O)(=O)O)c5Cl)c5ccc2[nH]5)CC4)CC3)c1Cl
124,ps124.sdf,0.341880342,CNS(=O)(=O)c1ccc(Cl)c(-c2c3nc(c(-c4c(Cl)ccc(S(=O)(=O)NC)c4Cl)c4ccc([nH]4)c(-c4c(Cl)ccc(S(=O)(=O)NC)c4Cl)c4nc(c(-c5c(Cl)ccc(S(=O)(=O)NC)c5Cl)c5ccc2[nH]5)CC4)CC3)c1Cl
125,ps125.sdf,0.135908343,O=S(=O)(O)c1ccc(Cl)c(-c2c3nc(c(-c4c(Cl)ccc(S(=O)(=O)O)c4Cl)c4ccc([nH]4)c(-c4c(Cl)ccc(S(=O)(=O)O)c4Cl)c4nc(c(-c5c(Cl)ccc(S(=O)(=O)O)c5Cl)c5ccc2[nH]5)CC4)C=C3)c1Cl
135,ps135.sdf,0.009658103,CN(C)S(=O)(=O)c1ccc(F)c(-c2c3nc(c(-c4cc(S(=O)(=O)N(C)C)ccc4F)c4ccc([nH]4)c(-c4cc(S(=O)(=O)N(C)C)ccc4F)c4nc(c(-c5cc(S(=O)(=O)N(C)C)ccc5F)c5ccc2[nH]5)CC4)CC3)c1
140,ps140.sdf,0.042662116,O=C(O)COc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc(s4)c(-c4ccccc4)c4nc(c(-c5ccc(OCC(=O)O)cc5)c5ccc2s5)C=C4)C=C3)cc1
145,ps145.sdf,0.146627566,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1
146,ps146.sdf,0.094643195,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)CC3)c1
147,ps147.sdf,1.387347392,Oc1cc(O)cc(-c2c3nc(cc4ccc([nH]4)c(-c4cc(O)cc(O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1
149,ps149.sdf,6.413545408,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC
150,ps150.sdf,1.329787234,C=Cc1c(C)c2cc3nc(c(CCNC(C(=O)O)C(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C
151,ps151.sdf,0.148016578,C=CC1=C(C)/C2=C/c3[nH]c(c(C)c3C=C)/C=C3\N=C(/C=C4\C/C(=C\C1=N2)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C
152,ps152.sdf,0.167841558,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3CC
153,ps153.sdf,0.190454424,CCC1=C(CC)c2cc3[nH]c(c(CC)c3CC)c(=O)c3[nH]c(cc4[nH]c(cc1n2)c(CC)c4CC)c(CC)c3CC
154,ps154.sdf,9.358038555,CCC1=C(CC)c2cc3[nH]c(c(C)c4nc(c(C)c5[nH]c(cc1n2)c(CC)c5CC)[C@@H](CC)[C@@H]4CC)c(CC)c3CC
155,ps155.sdf,0.001736111,CCOC(=O)C1=Cc2c3nc(cc4[nH]c(cc5nc(cc6[nH]c2c(CC)c6CC)C(CC)=C5CC)c(CC)c4CC)C(CC)C13CC
156,ps156.sdf,0.111197598,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C=C4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C
157,ps157.sdf,0.009941346,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)O)[C@@H]3C
158,ps158.sdf,0.452693526,C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)cc4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C
159,ps159.sdf,0.049358342,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)cc4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C
162,ps162.sdf,0.208060254,CCC1=C(C)c2cc3[nH]c(c(C)c4nc(c5c6[nH]c(cc1n2)c(C)c6C(=O)C5)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3C(C)O
163,ps163.sdf,19.78630787,CCCC1=C(C)c2cc3[nH]c(c(C)c4nc(c5c6[nH]c(cc1n2)c(C)c6C(=O)C5)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3C(C)O
164,ps164.sdf,0.016108247,COC(=O)CC[C@@H]1c2nc(c(C)c3[nH]c(cc4nc(cc5[nH]c6c2CC(=O)c6c5C)C(CC(C)C)=C4C)c(C(C)O)c3C)[C@H]1C
165,ps165.sdf,0.506124102,CCC1=C(C)c2cc3[nH]c(c(C)c4nc(c5c6[nH]c(cc1n2)c(CC)c6C(=O)C5)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3C(C)O
166,ps166.sdf,7.423904974,CCCC1=C(C)c2cc3[nH]c(c(C)c4nc(c5c6[nH]c(cc1n2)c(CC)c6C(=O)C5)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3C(C)O
167,ps167.sdf,1.6613984,CCc1c2c3[nH]c1cc1nc(cc4[nH]c(c(C)c5nc(c3CC2=O)[C@@H](CCC(=O)OC)[C@@H]5C)c(C)c4C(C)O)C(C)=C1CC(C)C
168,ps168.sdf,1.225790635,CCC1=C(C=O)c2cc3[nH]c(c(C)c4nc(c5c6[nH]c(cc1n2)c(CC)c6C(=O)C5)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3C(C)O
172,ps172.sdf,0.189753321,CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(C)O)C(C)=C4C(C)O)c(C)c3CCC(=O)O
173,ps173.sdf,0.663570007,COC(C)c1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)O)c4C)C(C)=C3C(C)O
175,ps175.sdf,0.004786979,CCCCCCCOC(C)c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)[C@H](C)[C@H]6CC)c(C)c5C(=O)N(CCCCCC)C4=O)[C@@H](CCC(=O)OCCC)[C@@H]3C
177,ps177.sdf,0.00012493,CC[C@@H]1c2cc3[nH]c4c(c5nc(cc6[nH]c(cc(n2)[C@H]1C)c(C(C)=O)c6C)[C@@H](C)[C@@H]5CCC(=O)OC)C(=O)OC(=O)c4c3C
178,ps178.sdf,0.002984184,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)[C@@H](C)[C@@H]6CC)c(C)c5C(=O)N(CCCCCC)C4=O)[C@@H](CCC(=O)OC)[C@@H]3C
179,ps179.sdf,0.000786535,CCCCCCN1C(=O)c2c3nc(cc4[nH]c(cc5nc(cc6[nH]c2c(c6C)C1=O)[C@@H](CC)[C@@H]5C)c(C(C)=O)c4C)[C@@H](C)[C@@H]3CCC(=O)OC
180,ps180.sdf,9.87E-06,CCCCCCN1C(=O)c2c3nc(cc4[nH]c(cc5nc(cc6[nH]c2c(c6C)C1=O)[C@@H](CC)[C@@H]5C)c(C=O)c4C)[C@@H](C)[C@@H]3CCC(=O)OC
182,ps182.sdf,0.338524035,C=Cc1c(C)c2cc3nc(cc4[nH]c(nc5nc(cc1[nH]2)C(C)=C5CCC(=O)OC)c(CCC(=O)O)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC
183,ps183.sdf,1145.475372,C=CC1=C(C)c2nc1cc1[nH]c(cc3nc(cc4[nH]c(n2)c(C=C)c4C)C(C)=C3CCC(=O)OC)c(CCC(=O)OC)c1C
184,ps184.sdf,0.413787396,COc1c2nc(cc3[nH]c(cc4nc(cc5[nH]c1cc5-c1ccc(C)cc1)C(C)(C)C4)cc3-c1ccc(C)cc1)C(C)(C)C2
186,ps186.sdf,20.39883808,COCCC(CCOC)c1cc2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)(C)C5)cc4C(CCOC)CCOC)C(C)(C)C3
187,ps187.sdf,11.84272856,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5-c1cc(OCCO)cc(OCCO)c1)CC4(C)C)cc3-c1cc(OCCO)cc(OCCO)c1
188,ps188.sdf,12.39464551,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5-c1cc(O)cc(O)c1)CC4(C)C)cc3-c1cc(O)cc(O)c1
189,ps189.sdf,0.10801469,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5C#CC[N+](C)(C)C)CC4(C)C)cc3C#CC[N+](C)(C)C
190,ps190.sdf,22.38638908,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5CN(CCO)CCO)CC4(C)C)cc3CN(CCO)CCO
191,ps191.sdf,0.030835646,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5C(=O)O)CC4(C)C)cc3C(=O)O
192,ps192.sdf,0.00017597,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5C(=O)NCC[N+](C)(C)C)CC4(C)C)cc3C(=O)NCC[N+](C)(C)C
193,ps193.sdf,0.402090873,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5C(=O)N(CC[N+](C)(C)C)CC[N+](C)(C)C)CC4(C)C)cc3C(=O)N(CC[N+](C)(C)C)CC[N+](C)(C)C
194,ps194.sdf,0.111856823,COCCN(CCOC)C(=O)c1cc2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)CC5(C)C)cc4C(=O)N(CCOC)CCOC)CC3(C)C
197,ps197.sdf,0.001251721,CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C#Cc3ccccc3)c(C)n1[B-]2(F)F
198,ps198.sdf,0.00117096,CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F
199,ps199.sdf,0.001508523,CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccc(I)s3)c(C)n1[B-]2(F)F
200,ps200.sdf,0.000903342,CC1=C(c2ccc(I)s2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccc(I)s3)c(C)n1[B-]2(F)F
201,ps201.sdf,0.000204918,CC1=C(I)C(C)=[N+]2C1=C(c1ccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc1)c1c(C)c(I)c(C)n1[B-]2(F)F
203,ps203.sdf,0.001375516,CCN(CC)c1ccc2cc(C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1
205,ps205.sdf,0.000288351,CCCCC(CC)CN1C(=O)c2cccc3c(C#Cc4ccc5oc(=O)c(C(=O)c6cc7ccc(N(CC)CC)cc7oc6=O)cc5c4)ccc(c23)C1=O
208,ps208.sdf,0.334045965,COc1ccc(/C(O)=C/C(=O)c2ccc(C(C)(C)C)cc2)cc1
210,ps210.sdf,0.068950776,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1
211,ps211.sdf,110.7419712,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12
212,ps212.sdf,321.9575016,c1ccc2cc3c(ccc4ccccc43)cc2c1
213,ps213.sdf,120.5661788,c1ccc2cc3ccccc3cc2c1
214,ps214.sdf,1390.047262,c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34
215,ps215.sdf,1381.654393,c1ccc2c(c1)cc1ccc3c4ccccc4cc4ccc2c1c43
216,ps216.sdf,12.70438174,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54
217,ps217.sdf,22.48706993,C1=CC=CCC=C1
219,ps219.sdf,0.003203802,O=c1c2ccccc2oc2ccccc12
220,ps220.sdf,0.050416186,CCC(C)(C)c1ccc2oc3ccccc3c(=O)c2c1
221,ps221.sdf,0.002455151,COc1ccc(C(C)=O)cc1
222,ps222.sdf,0.006857488,CCC(C)(C)c1cc(C(C)(C)CC)c2oc3ccccc3c(=O)c2c1
223,ps223.sdf,4.48E-05,Cc1ccc2occc(=O)c2c1
224,ps224.sdf,0.000664408,COc1ccc(C(=O)c2ccc(OC)cc2)cc1
225,ps225.sdf,9.91E-05,O=c1c2ccccc2sc2ccccc12
226,ps226.sdf,0.019231509,COc1ccc2c(=O)c3ccccc3sc2c1
227,ps227.sdf,0.00611445,CCCOC(=O)c1ccc2sc3ccccc3c(=O)c2c1
228,ps228.sdf,0.24378352,CCC(C)(C)c1cc(C(C)(C)CC)c2oc3ccc(OC)cc3c(=O)c2c1
229,ps229.sdf,0.060957025,CCc1cc(CC)c2sc3ccccc3c(=O)c2c1
230,ps230.sdf,0.172022176,O=c1c2ccccc2oc2c1ccc1ccccc12
231,ps231.sdf,0.129399251,COc1ccc2sc3ccccc3c(=O)c2c1
232,ps232.sdf,0.002447381,CCOc1ccccc1C(=O)C(=O)c1ccccc1OCC
233,ps233.sdf,0.004042037,O=C(c1ccccc1)c1cc2ccccc2oc1=O
234,ps234.sdf,0.006176652,COc1ccc2cc(C(=O)c3ccccc3)c(=O)oc2c1
235,ps235.sdf,0.008020533,COc1cc(OC)c2cc(C(=O)c3ccc4ccccc4c3)c(=O)oc2c1
237,ps237.sdf,0.190150219,O=C(c1ccccc1)c1cc2c(ccc3ccccc32)oc1=O
238,ps238.sdf,0.001551735,O=C(C(=O)c1ccccc1)c1ccccc1
239,ps239.sdf,0.000857633,CCN(CC)c1ccc2cc(C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1
240,ps240.sdf,0.000505153,CCCOc1cc(OCCC)c2cc(C(=O)c3cc4c(OCCC)cc(OCCC)cc4oc3=O)c(=O)oc2c1
241,ps241.sdf,28.92263196,c1ccc2c(c1)[nH]c1ccccc12
242,ps242.sdf,21.75805048,Cc1ccc2[nH]c3ccc(C)cc3c2c1
243,ps243.sdf,15.23693433,Cc1cc(C)c2[nH]c3c(C)cc(C)cc3c2c1
244,ps244.sdf,0.081766149,CC(C)(C)c1ccc2[nH]c3ccc(C(C)(C)C)cc3c2c1
245,ps245.sdf,0.000344709,c1ccc(N(c2ccccc2)c2ccccc2)cc1
246,ps246.sdf,13.09071868,CC1(C)c2ccccc2Nc2ccccc21
247,ps247.sdf,0.271517784,c1ccc(C2(c3ccccc3)c3ccccc3Nc3ccccc32)cc1
248,ps248.sdf,1.617337862,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2-c2ccccc21
249,ps249.sdf,1.699813021,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2Oc2ccccc21
250,ps250.sdf,0.055959709,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2Sc2ccccc21
